subject	lo	hi	n_total	n_gp	frac_gp
157336	54	5	217	9	0.041474654377880185
157336	5	28	62	0	0.0
157336	15	8	32	0	0.0
157336	11	6	14	1	0.07142857142857142
157336	39	6	13	0	0.0
157336	5	49	272	21	0.07720588235294118
157336	31	1	1080	0	0.0
157336	24	1	60	0	0.0
157336	29	8	1321	0	0.0
157336	1	35	62	0	0.0
157336	38	6	1600	96	0.06
157336	3	13	1	0	0.0
157336	19	1	11021	58	0.005262680337537428
157336	25	1	584	0	0.0
157336	40	5	1176	0	0.0
157336	8	24	3305	0	0.0
157336	44	7	8	5	0.625
157336	1	11	389	0	0.0
157336	20	3	1539	0	0.0
157336	8	19	1295	0	0.0
157336	8	20	2234	0	0.0
157336	2	33	349	4	0.011461318051575931
157336	4	31	430	0	0.0
157336	6	33	262	13	0.04961832061068702
157336	2	37	498	25	0.050200803212851405
157336	1	15	6	0	0.0
157336	7	17	1	0	0.0
157336	5	50	2300	343	0.1491304347826087
157336	5	15	608	27	0.044407894736842105
157336	40	7	85	0	0.0
157336	11	4	17	0	0.0
157336	11	8	4	0	0.0
157336	4	35	82	0	0.0
157336	39	8	31	0	0.0
157336	24	3	107	0	0.0
157336	31	3	934	0	0.0
157336	1	28	5	0	0.0
157336	45	5	11	11	1.0
157336	20	1	477	3	0.006289308176100629
157336	6	37	36	7	0.19444444444444445
157336	39	4	157	0	0.0
157336	25	3	203	0	0.0
157336	44	5	24	24	1.0
157336	8	41	1	0	0.0
157336	10	8	20	0	0.0
157336	19	3	8928	0	0.0
157336	21	1	8693	26	0.00299091222822961
157336	27	3	377	0	0.0
157336	3	33	451	0	0.0
157336	2	50	3	0	0.0
157336	43	7	1	1	1.0
157336	3	28	29	0	0.0
157336	4	13	3	0	0.0
157336	23	1	353	0	0.0
157336	6	35	203	21	0.10344827586206896
157336	22	1	946	3	0.003171247357293869
157336	26	3	28	0	0.0
157336	3	15	27	0	0.0
157336	4	37	32	0	0.0
157336	6	54	9444	269	0.028483693350275306
157336	27	6	43	0	0.0
157336	8	22	7386	0	0.0
157336	2	31	16	0	0.0
157336	6	41	4	0	0.0
157336	4	43	32	0	0.0
157336	8	9	4	0	0.0
157336	36	8	100	0	0.0
157336	22	4	3191	0	0.0
157336	43	2	2207	20	0.009062075215224286
157336	2	45	3468	22	0.006343713956170703
157336	26	6	21	0	0.0
157336	37	8	4	0	0.0
157336	2	24	65	1	0.015384615384615385
157336	6	7	562	27	0.04804270462633452
157336	42	2	460	8	0.017391304347826087
157336	7	39	4	0	0.0
157336	2	19	1951	1	0.0005125576627370579
157336	2	3	204	0	0.0
157336	2	1	3127	457	0.14614646626159258
157336	4	5	76	0	0.0
157336	6	20	3352	19	0.0056682577565632455
157336	18	6	914	7	0.007658643326039387
157336	39	1	4272	0	0.0
157336	2	26	5	0	0.0
157336	24	6	2049	95	0.04636408003904344
157336	6	5	3360	770	0.22916666666666666
157336	21	4	8040	0	0.0
157336	5	39	5	0	0.0
157336	40	2	6	0	0.0
157336	4	20	786	0	0.0
157336	35	8	313	0	0.0
157336	23	4	5826	0	0.0
157336	6	22	18387	1236	0.06722140642845488
157336	4	7	143	0	0.0
157336	41	2	9572	428	0.04471374843292938
157336	38	1	51	0	0.0
157336	8	50	20	0	0.0
157336	19	6	269	13	0.048327137546468404
157336	8	54	7	0	0.0
157336	4	41	261	0	0.0
157336	34	8	564	0	0.0
157336	5	7	1784	10	0.005605381165919282
157336	24	4	404	0	0.0
157336	1	3	1736	15	0.008640552995391706
157336	7	1	72	5	0.06944444444444445
157336	39	3	98	0	0.0
157336	5	3	47	0	0.0
157336	6	43	4	0	0.0
157336	2	47	8851	69	0.007795729296124732
157336	18	4	1	0	0.0
157336	25	6	15	1	0.06666666666666667
157336	38	3	43	0	0.0
157336	4	3	3610	0	0.0
157336	6	1	45	14	0.3111111111111111
157336	2	5	69	50	0.7246376811594203
157336	4	45	11	0	0.0
157336	31	8	1	0	0.0
157336	4	19	4182	0	0.0
157336	30	8	6757	0	0.0
157336	21	6	2118	93	0.043909348441926344
157336	2	20	16	0	0.0
157336	2	22	933	6	0.006430868167202572
157336	44	2	479	4	0.008350730688935281
157336	25	4	14	0	0.0
157336	8	33	630	0	0.0
157336	4	1	550	1	0.0018181818181818182
157336	27	4	236	0	0.0
157336	46	2	139	4	0.02877697841726619
157336	6	3	49	1	0.02040816326530612
157336	4	26	18	0	0.0
157336	32	8	43	0	0.0
157336	3	7	507	0	0.0
157336	8	52	4	0	0.0
157336	2	7	43	6	0.13953488372093023
157336	44	6	9	8	0.8888888888888888
157336	4	6	141	5	0.03546099290780142
157336	4	47	2	0	0.0
157336	38	7	470	0	0.0
157336	4	40	20	0	0.0
157336	5	38	3396	35	0.010306242638398116
157336	6	40	1166	0	0.0
157336	23	6	353	14	0.039660056657223795
157336	1	5	76	36	0.47368421052631576
157336	42	4	18	0	0.0
157336	2	27	122	0	0.0
157336	23	2	762	6	0.007874015748031496
158035	2	8	47	0	0.0
157336	2	6	95	22	0.23157894736842105
158035	1	34	260	0	0.0
157336	46	6	9	0	0.0
158035	8	44	1	1	1.0
157336	4	2	520	4	0.007692307692307693
157336	2	18	1	0	0.0
157336	46	4	2	0	0.0
158035	31	7	345	0	0.0
157336	21	2	18747	338	0.018029551394889848
157336	2	25	115	0	0.0
157336	8	51	9	0	0.0
158035	2	12	41	0	0.0
157336	4	44	9	0	0.0
158035	25	7	33	0	0.0
158035	4	29	3080	0	0.0
158035	19	7	332	0	0.0
158035	41	3	369	0	0.0
158035	3	36	88	0	0.0
158035	6	53	332	3	0.009036144578313253
158035	44	1	186	4	0.021505376344086023
158035	5	30	503	0	0.0
158035	48	4	34	0	0.0
158035	9	2	1812	5	0.0027593818984547464
158035	5	48	2790	92	0.032974910394265235
158035	6	16	2433	19	0.007809288943690916
158035	4	14	9	0	0.0
158035	50	1	2	2	1.0
158035	7	32	11	0	0.0
158035	48	8	231	0	0.0
158035	34	5	19	0	0.0
158035	28	2	10	0	0.0
158035	21	5	45	0	0.0
158035	20	5	6359	22	0.003459663469098915
158035	15	2	30	28	0.9333333333333333
158035	14	2	29	1	0.034482758620689655
158035	35	5	9	0	0.0
158035	29	2	18265	1247	0.06827265261428962
158035	5	51	428	49	0.11448598130841121
158035	49	8	4	0	0.0
158035	8	18	8	0	0.0
158035	5	14	133	1	0.007518796992481203
158035	51	1	38	38	1.0
158035	8	25	20	0	0.0
158035	45	1	2074	105	0.05062680810028929
158035	18	7	11	0	0.0
158035	4	30	218	0	0.0
158035	7	16	2	0	0.0
158035	7	53	3	0	0.0
158035	1	10	1623	22	0.013555144793592114
158035	2	36	44	0	0.0
158035	30	7	327	0	0.0
158035	40	3	12	0	0.0
158035	5	29	10	0	0.0
158035	3	12	2	0	0.0
158035	42	3	10	0	0.0
158035	2	34	23	0	0.0
158035	8	27	86	0	0.0
158035	7	29	30	0	0.0
158035	3	8	26	0	0.0
158035	26	7	62	0	0.0
158035	1	12	32	0	0.0
158035	1	8	28	0	0.0
158035	24	7	435	0	0.0
158035	3	10	117	0	0.0
158035	5	16	439	0	0.0
158035	7	14	3	0	0.0
158035	5	53	206	10	0.04854368932038835
158035	6	48	10310	734	0.07119301648884578
158035	4	32	2	0	0.0
158035	6	51	365	12	0.03287671232876712
158035	16	2	75	3	0.04
158035	37	5	1	1	1.0
158035	36	5	10	0	0.0
158035	7	51	22	0	0.0
158035	6	30	18630	2473	0.1327428878153516
158035	47	1	526	19	0.03612167300380228
158035	5	32	3	0	0.0
158035	22	5	817	0	0.0
158035	6	14	3218	14	0.00435052827843381
158035	4	53	24	0	0.0
158035	23	5	9	0	0.0
158035	52	1	3	3	1.0
158035	46	1	47	0	0.0
158035	6	29	1016	111	0.10925196850393701
158035	43	3	20	0	0.0
158035	4	16	47	0	0.0
158035	1	36	105	0	0.0
158035	33	7	287	0	0.0
158035	2	10	4326	1	0.0002311604253351826
158035	7	48	123	0	0.0
158035	4	12	1	0	0.0
158035	6	10	36	32	0.8888888888888888
158035	4	8	111	0	0.0
158035	27	7	59	0	0.0
158035	7	34	213	0	0.0
158035	3	34	477	0	0.0
158035	37	7	3	0	0.0
158035	23	7	96	0	0.0
158035	1	32	2	0	0.0
158035	26	5	94	0	0.0
158035	42	1	258	9	0.03488372093023256
158035	43	1	1437	97	0.0675017397355602
158035	33	5	34	0	0.0
158035	27	5	1	0	0.0
158035	2	51	20	19	0.95
158035	3	30	18	0	0.0
158035	8	23	281	0	0.0
158035	3	14	1	0	0.0
158035	13	2	21	0	0.0
158035	9	4	3	0	0.0
158035	2	48	152	0	0.0
158035	1	16	1	0	0.0
158035	2	30	382	4	0.010471204188481676
158035	6	34	10	2	0.2
158035	7	10	6	0	0.0
158035	5	8	70	10	0.14285714285714285
158035	36	7	325	0	0.0
158035	5	12	1	1	1.0
158035	4	34	267	0	0.0
158035	46	3	11	0	0.0
158035	7	8	2815	0	0.0
158035	8	6	469	61	0.1300639658848614
158035	1	29	939	0	0.0
158035	20	7	5473	1	0.0001827151470856934
158035	22	7	1765	0	0.0
158035	6	36	27	1	0.037037037037037035
158035	3	29	122	0	0.0
158035	5	10	37	36	0.972972972972973
158035	4	36	102	0	0.0
158035	44	3	7	0	0.0
158035	3	16	2	0	0.0
158035	11	2	557	0	0.0
158035	39	2	3297	0	0.0
158035	41	1	2320	62	0.026724137931034484
158035	18	5	241	5	0.02074688796680498
158035	38	2	2	2	1.0
158035	19	5	11	0	0.0
158035	8	21	1426	0	0.0
158035	1	30	18	0	0.0
158035	45	3	107	0	0.0
158035	25	5	1	0	0.0
158035	40	1	6	0	0.0
158035	49	6	991	51	0.05146316851664985
158035	8	38	40	1	0.025
158035	3	32	26	0	0.0
158035	8	40	96	0	0.0
158035	2	53	126	3	0.023809523809523808
158035	24	5	985	0	0.0
158035	35	7	60	0	0.0
158035	4	33	214	0	0.0
158035	9	6	33	2	0.06060606060606061
158035	4	10	134	0	0.0
158035	21	7	661	0	0.0
158035	22	3	991	0	0.0
158035	3	11	34	0	0.0
158035	5	17	18	0	0.0
158035	27	1	435	0	0.0
158035	7	50	130	0	0.0
158035	52	7	174	0	0.0
158035	33	1	158	0	0.0
158035	7	15	49	0	0.0
158035	5	52	2712	192	0.07079646017699115
158035	8	26	88	0	0.0
158035	1	9	107	0	0.0
158035	7	28	78	0	0.0
158035	1	13	7	0	0.0
158035	2	35	28	0	0.0
158035	42	5	4	4	1.0
158035	6	28	151	10	0.06622516556291391
158035	43	5	9	9	1.0
158035	3	35	185	0	0.0
158035	26	1	2	0	0.0
158035	13	6	1	0	0.0
158035	16	8	6	0	0.0
158035	2	54	17	0	0.0
158035	1	37	5311	0	0.0
158035	37	3	299	0	0.0
158035	7	49	26	0	0.0
158035	23	3	1879	0	0.0
158035	6	15	1985	7	0.003526448362720403
158035	6	17	17	1	0.058823529411764705
158035	45	7	1	0	0.0
158035	6	50	1504	10	0.006648936170212766
158035	28	8	570	0	0.0
158035	9	3	4	0	0.0
158035	24	1	17	0	0.0
158035	4	15	1	0	0.0
158035	11	6	57	2	0.03508771929824561
158035	21	3	2371	0	0.0
158035	4	50	4	0	0.0
158035	28	4	45	0	0.0
158035	5	49	852	50	0.05868544600938967
158035	39	6	8	0	0.0
158035	6	52	2080	10	0.004807692307692308
158035	14	8	6	0	0.0
158035	1	35	44	0	0.0
158035	41	5	1	1	1.0
158035	54	5	1061	40	0.03770028275212064
158035	40	5	938	0	0.0
158035	29	8	289	0	0.0
158035	2	37	453	2	0.004415011037527594
158035	3	13	1	0	0.0
158035	25	1	2131	0	0.0
158035	15	8	24	0	0.0
158035	1	11	154	0	0.0
158035	31	1	382	0	0.0
158035	38	6	432	11	0.02546296296296296
158035	8	24	1167	0	0.0
158035	18	1	3	3	1.0
158035	49	2	1	0	0.0
158035	5	28	41	0	0.0
158035	8	19	250	0	0.0
158035	19	1	17912	5	0.00027914247431889234
158035	20	3	2602	0	0.0
158035	7	17	2	0	0.0
158035	6	33	90	3	0.03333333333333333
158035	5	15	1547	78	0.05042016806722689
158035	11	4	54	0	0.0
158035	39	4	371	0	0.0
158035	1	15	30	30	1.0
158035	8	20	554	0	0.0
158035	40	7	20	0	0.0
158035	2	33	36	0	0.0
158035	5	50	2479	219	0.08834207341670028
158035	5	11	1	0	0.0
158035	6	37	2	2	1.0
158035	24	3	61	0	0.0
158035	39	8	20	0	0.0
158035	11	8	7	0	0.0
158035	21	1	1972	0	0.0
158035	4	35	27	0	0.0
158035	45	5	43	42	0.9767441860465116
158035	44	5	56	55	0.9821428571428571
158035	31	3	558	0	0.0
158035	1	28	13	0	0.0
158035	20	1	489	0	0.0
158035	25	3	1209	0	0.0
158035	10	8	3	0	0.0
158035	1	49	1	1	1.0
158035	8	41	4	0	0.0
158035	19	3	20463	0	0.0
158035	27	3	1450	0	0.0
158035	6	35	32	1	0.03125
158035	22	1	206	0	0.0
158035	2	50	40	0	0.0
158035	7	11	2	0	0.0
158035	43	7	2	1	0.5
158035	46	5	5	5	1.0
158035	26	3	7	0	0.0
158035	4	37	8	1	0.125
158035	8	22	3807	0	0.0
158035	6	54	5518	62	0.011235955056179775
158035	3	33	226	0	0.0
158035	4	13	20	0	0.0
158035	23	1	1970	0	0.0
158035	3	28	8	0	0.0
158035	3	15	1	0	0.0
158035	2	31	17	0	0.0
158035	8	9	2	0	0.0
158035	4	43	16	0	0.0
158035	22	4	914	0	0.0
158035	36	8	55	0	0.0
158035	6	41	26	0	0.0
158035	42	2	314	3	0.009554140127388535
158035	7	39	8	0	0.0
158035	6	7	243	4	0.01646090534979424
158035	27	6	39	2	0.05128205128205128
158035	2	45	1679	4	0.0023823704586063135
158035	43	2	2241	12	0.00535475234270415
158035	2	24	50	1	0.02
158035	2	19	2719	7	0.0025744759102611253
158035	4	5	14	0	0.0
158035	23	4	4428	0	0.0
158035	2	3	165	2	0.012121212121212121
158035	26	6	96	1	0.010416666666666666
158035	2	1	1823	139	0.07624794295117937
158035	6	22	5734	660	0.11510289501220788
158035	18	6	854	19	0.02224824355971897
158035	6	20	2067	11	0.005321722302854378
158035	4	20	186	0	0.0
158035	21	4	6891	0	0.0
158035	6	5	2427	370	0.15245158632056036
158035	35	8	56	0	0.0
158035	5	39	1	0	0.0
158035	24	6	4042	376	0.09302325581395349
158035	25	6	11	1	0.09090909090909091
158035	5	7	867	17	0.0196078431372549
158035	4	7	47	0	0.0
158035	40	2	7	0	0.0
158035	19	6	95	1	0.010526315789473684
158035	2	26	4	0	0.0
158035	34	8	65	0	0.0
158035	1	3	1052	1	0.0009505703422053232
158035	39	1	4390	0	0.0
158035	8	54	16	0	0.0
158035	41	2	6271	152	0.024238558443629404
158035	2	47	8171	46	0.00562966589156774
158035	5	3	4	1	0.25
158035	6	43	218	1	0.0045871559633027525
158035	7	1	35	8	0.22857142857142856
158035	8	50	9	0	0.0
158035	24	4	85	0	0.0
158035	44	2	349	3	0.008595988538681949
158035	39	3	140	0	0.0
158035	2	5	198	191	0.9646464646464646
158035	18	4	3	0	0.0
158035	4	41	395	0	0.0
158035	31	8	5	0	0.0
158035	4	45	8	0	0.0
158035	4	19	6771	0	0.0
158035	30	8	4739	0	0.0
158035	4	3	1887	1	0.0005299417064122947
158035	21	6	1023	109	0.10654936461388075
158035	8	33	201	0	0.0
158035	25	4	950	0	0.0
158035	6	1	138	134	0.9710144927536232
158035	2	7	18	4	0.2222222222222222
158035	2	22	434	1	0.002304147465437788
158035	2	20	4	0	0.0
158035	27	4	1738	0	0.0
158035	6	3	15	0	0.0
158035	23	6	239	32	0.13389121338912133
158035	2	27	442	10	0.02262443438914027
158035	46	2	562	11	0.019572953736654804
158035	4	1	363	2	0.005509641873278237
158035	8	52	7	0	0.0
158035	4	47	19	0	0.0
158035	4	26	21	0	0.0
158035	3	7	232	0	0.0
158035	1	5	315	304	0.9650793650793651
158035	38	7	41	0	0.0
158035	4	6	52	3	0.057692307692307696
158035	5	38	2371	3	0.0012652889076339097
158035	44	6	55	54	0.9818181818181818
158035	46	6	211	8	0.037914691943127965
158035	42	4	39	0	0.0
158035	2	18	9	1	0.1111111111111111
158035	4	40	17	0	0.0
158035	21	2	6206	135	0.02175314212052852
158035	2	25	468	0	0.0
158035	4	2	514	3	0.005836575875486381
158035	2	6	228	129	0.5657894736842105
158035	6	40	921	4	0.004343105320304018
158035	8	51	13	0	0.0
158136	2	12	113	4	0.035398230088495575
158035	46	4	6	0	0.0
158035	23	2	3861	30	0.00777000777000777
158035	53	8	3	0	0.0
158035	4	44	47	0	0.0
158136	2	8	46	4	0.08695652173913043
158136	25	7	145	0	0.0
158136	31	7	1	0	0.0
158136	1	34	238	9	0.037815126050420166
158136	4	29	2829	0	0.0
158136	3	36	130	0	0.0
158136	41	3	218	0	0.0
158136	19	7	2300	0	0.0
158136	6	53	16	0	0.0
158136	50	1	19	0	0.0
158136	5	30	1687	1	0.0005927682276229994
158136	5	48	2641	240	0.09087466868610375
158136	34	5	41	0	0.0
158136	9	2	3019	8	0.002649884067572044
158136	44	1	981	122	0.12436289500509684
158136	7	32	4	0	0.0
158136	6	16	2105	30	0.014251781472684086
158136	48	8	365	0	0.0
158136	4	14	14	0	0.0
158136	35	5	110	1	0.00909090909090909
158136	14	2	69	2	0.028985507246376812
158136	21	5	792	6	0.007575757575757576
158136	20	5	11879	117	0.009849313915312737
158136	15	2	8	1	0.125
158136	28	2	25	1	0.04
158136	49	8	19	0	0.0
158136	5	14	118	1	0.00847457627118644
158136	6	32	1	0	0.0
158136	4	30	195	0	0.0
158136	5	51	154	52	0.33766233766233766
158136	8	18	6	0	0.0
158136	51	1	1	1	1.0
158136	7	16	18	0	0.0
158136	29	2	21890	4617	0.21091822750114209
158136	45	1	2413	146	0.060505594695399914
158136	1	10	599	31	0.05175292153589316
158136	40	3	13	0	0.0
158136	2	36	52	4	0.07692307692307693
158136	5	29	24	0	0.0
158136	8	25	106	0	0.0
158136	30	7	140	1	0.007142857142857143
158136	18	7	4	0	0.0
158136	1	8	72	4	0.05555555555555555
158136	1	12	4	0	0.0
158136	24	7	960	2	0.0020833333333333333
158136	8	27	31	0	0.0
158136	3	8	328	0	0.0
158136	2	34	77	11	0.14285714285714285
158136	5	16	236	1	0.00423728813559322
158136	3	10	42	0	0.0
158136	42	3	61	0	0.0
158136	53	1	1	0	0.0
158136	26	7	893	0	0.0
158136	7	29	202	0	0.0
158136	6	30	22821	2886	0.12646246877875642
158136	5	53	8	2	0.25
158136	6	48	15527	1033	0.0665292715914214
158136	47	1	5	0	0.0
158136	7	51	23	0	0.0
158136	7	14	5	0	0.0
158136	23	5	179	3	0.01675977653631285
158136	6	51	296	4	0.013513513513513514
158136	16	2	58	0	0.0
158136	6	14	2980	6	0.0020134228187919465
158136	4	16	19	0	0.0
158136	36	5	45	0	0.0
158136	22	5	2406	19	0.007896924355777223
158136	4	32	7	0	0.0
158136	1	36	146	6	0.0410958904109589
158136	4	53	2	0	0.0
158136	5	32	1	0	0.0
158136	46	1	94	0	0.0
158136	43	3	42	0	0.0
158136	27	7	13	0	0.0
158136	7	48	41	0	0.0
158136	6	29	1335	249	0.18651685393258427
158136	2	10	3809	20	0.005250721974271462
158136	3	34	383	0	0.0
158136	4	8	234	0	0.0
158136	9	4	2	0	0.0
158136	33	7	352	0	0.0
158136	3	30	25	0	0.0
158136	7	34	89	0	0.0
158136	23	7	1113	0	0.0
158136	4	12	1	0	0.0
158136	42	1	643	27	0.041990668740279936
158136	6	10	26	2	0.07692307692307693
158136	27	5	3	0	0.0
158136	33	5	338	2	0.005917159763313609
158136	13	2	180	7	0.03888888888888889
158136	2	51	1	0	0.0
158136	26	5	3182	25	0.00785669390320553
158136	43	1	104	4	0.038461538461538464
158136	2	30	284	27	0.09507042253521127
158136	22	7	1197	5	0.004177109440267335
158136	1	29	1569	1	0.0006373486297004461
158136	4	36	96	0	0.0
158136	46	3	12	0	0.0
158136	8	23	791	0	0.0
158136	36	7	48	0	0.0
158136	7	10	3	0	0.0
158136	3	29	315	0	0.0
158136	2	48	6	0	0.0
158136	6	34	29	1	0.034482758620689655
158136	4	34	491	0	0.0
158136	7	8	4077	1	0.0002452783909737552
158136	5	8	198	13	0.06565656565656566
158136	6	36	20	0	0.0
158136	8	6	516	65	0.12596899224806202
158136	50	3	10	0	0.0
158136	44	3	66	0	0.0
158136	3	16	2	0	0.0
158136	20	7	7373	1	0.0001356300013563
158136	8	21	2693	0	0.0
158136	39	2	5748	23	0.004001391788448156
158136	25	5	25	1	0.04
158136	24	5	1220	11	0.009016393442622951
158136	19	5	891	8	0.008978675645342313
158136	40	1	2	0	0.0
158136	3	32	9	0	0.0
158136	18	5	105	1	0.009523809523809525
158136	8	40	337	0	0.0
158136	41	1	1525	33	0.021639344262295083
158136	49	6	2832	64	0.022598870056497175
158136	8	38	24	0	0.0
158136	9	6	41	4	0.0975609756097561
158136	45	3	42	0	0.0
158136	1	30	6	0	0.0
158136	2	53	12	0	0.0
158136	4	10	28	0	0.0
158136	11	2	1605	45	0.028037383177570093
158136	21	7	1175	0	0.0
158136	35	7	102	0	0.0
158136	52	7	75	2	0.02666666666666667
158136	4	33	153	0	0.0
158136	7	50	30	0	0.0
158136	1	13	16	0	0.0
158136	3	11	4	0	0.0
158136	6	31	1	0	0.0
158136	7	15	164	0	0.0
158136	2	35	18	0	0.0
158136	1	9	47	1	0.02127659574468085
158136	22	3	750	0	0.0
158136	27	1	391	1	0.0025575447570332483
158136	33	1	265	10	0.03773584905660377
158136	5	17	2	0	0.0
158136	8	26	659	0	0.0
158136	7	28	447	0	0.0
158136	5	52	4054	439	0.1082881105081401
158136	6	28	1472	157	0.10665760869565218
158136	26	1	19	2	0.10526315789473684
158136	16	8	19	0	0.0
158136	1	37	4014	9	0.002242152466367713
158136	3	35	62	0	0.0
158136	7	49	36	0	0.0
158136	23	3	2299	0	0.0
158136	37	3	91	0	0.0
158136	6	15	1970	14	0.007106598984771574
158136	4	15	3	0	0.0
158136	28	4	83	0	0.0
158136	9	3	2	0	0.0
158136	6	50	517	2	0.0038684719535783366
158136	4	50	13	0	0.0
158136	21	3	439	0	0.0
158136	14	8	5	0	0.0
158136	11	6	41	5	0.12195121951219512
158136	5	49	1639	174	0.10616229408175717
158136	6	17	27	0	0.0
158136	39	6	9	1	0.1111111111111111
158136	6	52	3140	11	0.0035031847133757963
158136	24	1	26	0	0.0
158136	1	35	55	2	0.03636363636363636
158136	28	8	1072	0	0.0
158136	5	28	414	3	0.007246376811594203
158136	54	5	56	1	0.017857142857142856
158136	1	11	95	0	0.0
158136	19	1	12541	606	0.048321505462084365
158136	40	5	1935	3	0.0015503875968992248
158136	15	8	62	0	0.0
158136	8	24	2366	0	0.0
158136	20	3	4521	0	0.0
158136	8	19	2819	0	0.0
158136	38	6	853	20	0.023446658851113716
158136	6	33	107	5	0.04672897196261682
158136	8	20	7126	1	0.000140331181588549
158136	25	1	2125	129	0.06070588235294118
158136	5	15	2205	260	0.11791383219954649
158136	2	37	658	1	0.001519756838905775
158136	29	8	409	0	0.0
158136	1	15	2	2	1.0
158136	5	50	875	85	0.09714285714285714
158136	11	4	11	0	0.0
158136	2	33	89	17	0.19101123595505617
158136	39	4	527	0	0.0
158136	44	7	1	1	1.0
158136	40	7	286	0	0.0
158136	20	1	1356	32	0.02359882005899705
158136	44	5	1	1	1.0
158136	24	3	76	0	0.0
158136	39	8	30	0	0.0
158136	21	1	2768	60	0.02167630057803468
158136	4	35	60	0	0.0
158136	11	8	7	0	0.0
158136	10	8	3	0	0.0
158136	7	9	1	0	0.0
158136	1	28	3	0	0.0
158136	6	37	2	0	0.0
158136	38	4	1	0	0.0
158136	31	3	5	0	0.0
158136	19	3	8042	0	0.0
158136	43	7	21	0	0.0
158136	3	33	130	0	0.0
158136	8	41	6	0	0.0
158136	2	50	121	3	0.024793388429752067
158136	25	3	1284	0	0.0
158136	22	1	531	11	0.02071563088512241
158136	6	35	25	2	0.08
158136	6	54	5248	13	0.0024771341463414634
158136	27	3	88	0	0.0
158136	23	1	752	39	0.05186170212765957
158136	3	28	4	0	0.0
158136	4	37	24	0	0.0
158136	4	13	9	0	0.0
158136	8	22	3700	0	0.0
158136	26	3	74	0	0.0
158136	4	43	18	0	0.0
158136	2	45	2871	9	0.003134796238244514
158136	6	41	145	0	0.0
158136	3	15	1	0	0.0
158136	27	6	22	0	0.0
158136	22	4	2304	0	0.0
158136	36	8	48	0	0.0
158136	4	5	108	0	0.0
158136	23	4	3040	0	0.0
158136	26	6	1973	71	0.03598580841358338
158136	8	9	8	0	0.0
158136	2	24	127	15	0.11811023622047244
158136	42	2	2715	147	0.05414364640883978
158136	6	7	211	19	0.09004739336492891
158136	2	3	154	16	0.1038961038961039
158136	7	39	12	0	0.0
158136	43	2	482	4	0.008298755186721992
158136	6	20	3059	85	0.02778685845047401
158136	6	22	6857	1400	0.20417092022750474
158136	4	20	3247	0	0.0
158136	2	19	2680	115	0.04291044776119403
158136	2	1	3460	715	0.20664739884393063
158136	18	6	567	7	0.012345679012345678
158136	21	4	3257	0	0.0
158136	5	39	6	0	0.0
158136	6	5	3274	1118	0.3414783139890043
158136	39	1	6053	42	0.006938708078638692
158136	2	26	9	1	0.1111111111111111
158136	40	2	3	1	0.3333333333333333
158136	35	8	69	0	0.0
158136	4	7	282	0	0.0
158136	25	6	27	1	0.037037037037037035
158136	24	6	2088	306	0.14655172413793102
158136	41	2	13076	699	0.05345671459161823
158136	5	7	1025	7	0.006829268292682927
158136	24	4	370	0	0.0
158136	19	6	301	9	0.029900332225913623
158136	1	3	1023	40	0.039100684261974585
158136	2	47	6143	1	0.00016278691193228064
158136	34	8	49	0	0.0
158136	39	3	52	0	0.0
158136	8	50	15	0	0.0
158136	4	41	1102	0	0.0
158136	6	43	3	0	0.0
158136	7	1	99	3	0.030303030303030304
158136	8	54	6	0	0.0
158136	21	6	1145	164	0.14323144104803492
158136	4	3	2196	0	0.0
158136	2	5	5	2	0.4
158136	30	8	2469	0	0.0
158136	4	45	17	0	0.0
158136	44	2	572	17	0.02972027972027972
158136	5	3	132	2	0.015151515151515152
158136	25	4	487	0	0.0
158136	6	1	20	14	0.7
158136	38	3	17	0	0.0
158136	2	20	57	3	0.05263157894736842
158136	6	3	22	1	0.045454545454545456
158136	2	22	874	105	0.12013729977116705
158136	4	26	108	0	0.0
158136	4	1	151	10	0.06622516556291391
158136	27	4	431	0	0.0
158136	8	33	545	0	0.0
158136	4	19	6210	0	0.0
158136	46	2	120	0	0.0
158136	32	8	3	0	0.0
158136	3	7	180	0	0.0
158136	2	7	27	3	0.1111111111111111
158136	23	6	239	46	0.19246861924686193
158136	1	5	94	14	0.14893617021276595
158136	38	7	112	0	0.0
158136	5	38	1517	19	0.012524719841793012
158136	6	42	1	0	0.0
158136	2	27	2356	160	0.06791171477079797
158136	4	47	5	0	0.0
158136	4	40	18	0	0.0
158136	8	52	6	0	0.0
158136	21	2	9308	2101	0.22571981091534163
158136	42	4	23	0	0.0
158136	44	6	11	0	0.0
158136	6	40	1816	22	0.012114537444933921
158136	23	2	1148	202	0.1759581881533101
158136	2	25	890	75	0.08426966292134831
158136	46	6	12	0	0.0
158136	4	6	67	2	0.029850746268656716
159239	2	8	8	1	0.125
158136	2	6	145	13	0.0896551724137931
158136	4	2	322	63	0.1956521739130435
158136	2	18	6	0	0.0
159239	2	12	94	1	0.010638297872340425
158136	46	4	5	0	0.0
159239	1	34	58	0	0.0
158136	4	44	9	0	0.0
159239	25	7	102	0	0.0
159239	31	7	13	0	0.0
159239	4	29	893	0	0.0
159239	3	36	47	0	0.0
159239	19	7	1347	0	0.0
159239	48	8	679	0	0.0
159239	41	3	48	0	0.0
159239	44	1	433	9	0.020785219399538105
159239	5	30	3068	4	0.001303780964797914
